x;y;z;E;n;objname;pgc;al2000;de2000;r
-25;-4;11;1;0;SDSSJ123724.03+230539.1;4334569;12,623347;23,0942668;642199,151766389
-15;-2;35;1;1;PGC2685774;2685774;12,6233466;66,3060236;882325,176410337
-35;-5;14;1;0;SDSSJ123724.06+220756.4;5083147;12,6233528;22,1323379;878185,335760413
-41;-6;11;1;1;PGC165270;165270;12,6238916;15,085106;983816,201310837
-25;-4;26;1;1;PGC2273169;2273169;12,6240165;45,9636176;835632,469060504
-32;-5;29;1;1;2MASXJ12372652+4211520;3550994;12,624032;42,1979178;999485,752550127
-26;-4;20;1;1;SDSSJ123727.12+375331.5;4105697;12,6242035;37,8921222;763794,577350554
-31;-5;24;1;1;PGC2087245;2087245;12,6242374;36,8012649;905691,567238289
-28;-4;25;1;0;PGC2189706;2189706;12,6242484;41,9501911;864748,466795795
-17;-2;32;1;0;PGC2613279;2613279;12,6246278;61,1764523;835695,042306966
-30;-5;17;1;0;SDSSJ123728.84+294643.1;4334624;12,6246733;29,7786482;806528,489007692
-32;-5;29;1;1;SDSSJ123729.02+421619.0;3550997;12,6247305;42,2719236;991655,274594476
-25;-4;16;1;1;SDSSJ123729.45+315429.4;4105701;12,624851;31,9082183;684515,752973793
-40;-6;12;1;1;2MASXJ12373060+1632467;3792677;12,6251554;16,5462845;969828,364491642
-28;-4;26;1;0;2MASXJ12373094+4158339;3551002;12,6252584;41,9760082;890181,127881709
-23;-3;15;1;1;2MASXJ12373099+3253196;3792678;12,6252839;32,8888404;632390,865470153
-32;-5;16;1;0;PGC1755309;1755309;12,625416;25,922921;837589,38993504
-38;-6;17;1;1;SDSSJ123731.61+243133.2;4334653;12,6254499;24,5259521;975801,582119841
-12;-2;28;1;0;SDSSJ123733.64+653543.0;4002666;12,6260161;65,595279;702010,74824464
-32;-5;29;1;1;2MASXJ12373373+4215443;3551005;12,6260362;42,2622488;990050,795657532
-41;-6;12;1;1;2MASXJ12373388+1620527;3792694;12,6260701;16,3478987;975715,59769319
-32;-5;28;1;0;PGC2172012;2172012;12,6264486;40,8588939;993850,682375238
-30;-5;17;1;0;PGC083562;83562;12,6265057;30,0788104;800552,385110813
-29;-4;26;1;0;2MASXJ12373591+4149029;3551008;12,6266333;41,817392;890252,541357108
-41;-6;11;1;1;SDSSJ123736.26+151810.9;4105711;12,6267383;15,3029816;993595,68636533
-34;-5;14;1;1;SDSSJ123739.08+221112.7;5083148;12,6275244;22,1868818;862689,18536387
-33;-5;12;1;1;SDSSJ123739.25+203620.7;4334730;12,6275712;20,6057565;819901,989305289
-32;-5;18;1;0;PGC1859219;1859219;12,6277137;29,2132259;857112,622627398
-14;-2;22;1;1;PGC2573415;2573415;12,6277235;58,0022996;603907,640521445
-29;-4;27;1;1;PGC2192067;2192067;12,6277947;42,0822495;921586,699345059
-33;-5;16;1;0;PGC1732823;1732823;12,6279302;25,3296996;845304,903751325
-27;-4;27;1;0;PGC2240182;2240182;12,6281103;44,2557843;880628,185482632
-30;-5;14;1;0;SDSSJ123743.25+240706.2;5086237;12,6286815;24,1183765;775423,154663551
-34;-5;14;1;1;SDSSJ123746.28+220941.0;4334794;12,62953;22,1613519;848957,160329058
-12;-2;28;1;0;PGC2680435;2680435;12,6296454;65,7670279;702020,1128872
-35;-5;14;1;0;PGC1657296;1657296;12,6299773;21,7893308;872489,320581759
-41;-6;11;1;1;SDSSJ123749.01+151653.8;4105733;12,630286;15,2816192;981706,55398362
-25;-4;20;1;1;PGC2120513;2120513;12,630746;38,1983812;734917,600834909
-40;-6;11;1;1;2MASXJ12375121+1512537;3792777;12,6308957;15,2149657;969816,28098619
-42;-7;11;1;1;2MASXJ12375170+1513447;3792783;12,6310201;15,229093;999568,467406599
-25;-4;10;1;0;SDSSJ123752.26+212156.9;5082629;12,6311821;21,3658198;632302,086218888
-35;-5;19;1;1;PGC093668;93668;12,6312453;27,9506503;919114,758518902
-29;-4;22;1;1;PGC2090613;2090613;12,6314005;36,9830536;833676,471606317
-40;-6;11;1;1;2MASXJ12375321+1510507;3792787;12,631452;15,1807972;948370,787493193
-39;-6;10;1;1;2MASXJ12375329+1517317;3792788;12,631475;15,2921511;928887,397530995
-40;-6;11;1;1;PGC169649;169649;12,6317917;15,2273044;948335,875796625
-40;-6;12;1;1;2MASXJ12375449+1714477;3792794;12,6317973;17,246679;972063,746978799
-40;-6;11;1;1;PGC169650;169650;12,6319538;15,0915443;966147,819219834
-40;-6;14;1;1;SDSSJ123756.21+194444.7;4334915;12,6322825;19,7457767;993622,261658264
-29;-4;27;1;1;PGC2197283;2197283;12,632365;42,3583296;911656,505085379
-39;-6;10;1;1;SDSSJ123756.93+151019.7;4105756;12,6324849;15,172178;934911,402578681
-40;-6;12;1;1;2MASXJ12375698+1702217;3792812;12,6324938;17,039465;966139,690992065
-40;-6;12;1;1;2MASXJ12375813+1728077;3792816;12,6328161;17,4688179;968184,959815881
-40;-6;11;1;1;SDSSJ123758.45+150345.7;4105757;12,6329076;15,0627279;966117,414328143
-15;-2;37;1;0;PGC2707765;2707765;12,6329774;67,884056;909855,817408086
-24;-4;15;1;0;SDSSJ123759.86+305226.7;4334955;12,633293;30,8741497;659430,420300291
-21;-3;36;1;1;SDSSJ123800.19+592219.3;3410234;12,6333879;59,3720008;946782,417224318
-27;-4;23;1;1;PGC2790927;2790927;12,6336612;40,5184239;831613,143742258
-28;-4;27;1;0;PGC2211578;2211578;12,6338245;43,0364338;901920,418739086
-24;-4;16;1;1;2MASXJ12380194+3249563;3792841;12,6338669;32,8322855;676723,829374525
-16;-2;40;1;1;PGC3141002;3141002;12,6338989;67,5324979;991895,353928592
-28;-4;27;1;0;PGC2212220;2212220;12,6340155;43,066054;905792,777836654
-39;-6;11;1;1;2MASXJ12380262+1637420;3792843;12,6340648;16,6283305;936553,566618045
-33;-5;19;1;1;PGC1891319;1891319;12,6341612;30,1262556;882455,687082494
-30;-5;27;1;0;PGC2183792;2183792;12,6342504;41,6078178;921247,076036849
-40;-6;11;1;1;SDSSJ123803.75+152221.2;4105768;12,6343758;15,3725351;966182,742050781
-29;-5;26;1;0;SDSSJ123804.00+412237.2;3551048;12,6344446;41,3769976;909755,874228999
-20;-3;21;1;0;SDSSJ123804.91+462844.3;4002677;12,6347005;46,4789591;669128,544378347
-31;-5;14;1;1;AGC732195;5059211;12,6339848;24,0753668;779143,622747563
-26;-4;26;1;1;PGC2252480;2252480;12,6348915;44,8092113;847318,249272952
-36;-6;11;1;0;2MASXJ12380586+1743470;3792865;12,6349593;17,7297423;886157,759308669
-33;-5;19;1;1;PGC1891782;1891782;12,6349805;30,1397351;892109,091272186
-40;-6;11;1;1;PGC165277;165277;12,6350328;15,3876885;969892,412097912
-24;-4;31;1;1;SDSSJ123806.61+520036.5;3402225;12,6351668;52,0101224;905922,938991857
-31;-5;14;1;1;PGC1699020;1699020;12,6355385;24,0652463;779107,950394534
-40;-6;14;1;1;2MASXJ12380856+1925424;3792879;12,6357088;19,4285816;991532,811022757
-29;-4;27;1;1;2MASXJ12380862+4222274;3551055;12,6357166;42,3742357;909759,006018154
-12;-2;27;1;0;PGC2675681;2675681;12,6359304;65,2334832;694351,125154331
-20;-3;22;1;0;PGC2274785;2274785;12,6359381;46,0669932;688500,622303891
-31;-5;14;1;1;SDSSJ123810.04+240107.7;4335074;12,6361259;24,0188617;781240,000995599
-30;-5;29;1;1;PGC2217601;2217601;12,6361338;43,3037447;958605,361162481
-24;-4;27;1;0;PGC2300139;2300139;12,6361757;47,5464883;837768,538249086
-15;-2;26;1;1;SDSSJ123810.50+600103.3;4011639;12,636255;60,0176029;698344,274878303
-34;-5;26;1;1;2MASXJ12381095+3659359;3792892;12,6363739;36,9933839;978060,478507832
-22;-3;34;1;1;2MASXJ12381174+5601574;3479172;12,6366123;56,0325619;931340,603855056
-17;-3;27;1;0;SDSSJ123812.36+570005.2;3479173;12,6367622;57,0014514;750359,98221275
-31;-5;29;1;0;2MASXJ12381262+4244115;3792903;12,6368486;42,7366282;982015,277638568
-31;-5;29;1;0;PGC2205150;2205150;12,6369685;42,7390114;978188,717192229
-39;-6;11;1;1;2MASXJ12381327+1633250;3792907;12,6370307;16,5569647;936624,631177634
-40;-6;12;1;1;2MASXJ12381401+1710510;3792912;12,6372263;17,1808654;966210,44126367
-36;-6;12;1;1;2MASXJ12381450+1925234;3792916;12,6373667;19,4232714;880045,568178629
-22;-3;34;1;1;SDSSJ123814.80+560442.3;3479178;12,6374418;56,0784205;923293,972503799
-30;-5;23;1;1;SDSSJ123815.15+371254.1;4105786;12,637544;37,2150595;860949,099321324
-25;-4;20;1;1;PGC2123297;2123297;12,6378095;38,3013113;732997,731205516
-26;-4;7;1;1;PGC3090633;3090633;12,6378206;15,5697773;640083,498247211
-24;-4;22;1;0;PGC2186359;2186359;12,6380093;41,7576343;744355,395150123
-31;-5;14;1;1;PGC1693032;1693032;12,6382316;23,7512512;784981,022568553
-26;-4;25;1;1;PGC2242287;2242287;12,6383141;44,3506857;831605,293041153
-21;-3;32;1;0;SDSSJ123819.02+555154.0;3479190;12,6386122;55,8650448;884602,829019209
-30;-5;23;1;1;SDSSJ123819.05+375233.2;4105791;12,6386251;37,875907;868802,193025886
-35;-6;12;1;1;PGC3090094;3090094;12,6388824;19,331238;870506,408285464
-40;-6;12;1;1;2MASXJ12382063+1658280;3792946;12,6390664;16,9745238;969951,331280779
-41;-7;11;1;1;2MASXJ12382073+1532220;3792952;12,6390925;15,5394999;991403,2855062
-19;-3;26;1;1;2MASXJ12382147+5324014;3402287;12,6392764;53,4001736;744475,371890041
-29;-5;10;1;1;2MASXJ12382149+1902016;3792958;12,6393021;19,0339503;719159,62509742
-40;-6;11;1;1;2MASXJ12382259+1521020;3792966;12,639611;15,3505226;966083,399242252
-37;-6;22;1;0;2MASXJ12382277+3111431;3792967;12,6396617;31,1953663;995424,857854643
-38;-6;11;1;1;2MASXJ12382329+1619470;3792973;12,6398043;16,329732;917361,858496873
-33;-5;17;1;0;PGC1819789;1819789;12,6399675;27,8547962;853036,766850976
-39;-6;17;1;1;SDSSJ123823.91+241755.3;4335246;12,6399818;24,2986943;977962,11390067
-26;-4;22;1;0;2MASXJ12382425+3948030;3792982;12,6400654;39,8009304;779259,272832427
-25;-4;25;1;1;PGC2245065;2245065;12,6401061;44,4703016;828023,608321549
-37;-6;10;1;1;2MASXJ12382453+1603050;3792984;12,6401506;16,0513903;884256,263716171
-30;-5;24;1;0;2MASXJ12382458+3822370;3792985;12,6401743;38,3770098;876456,336296633
-35;-5;19;1;1;PGC1837543;1837543;12,6402164;28,498393;917475,171746366
-26;-4;21;1;1;SDSSJ123825.32+392425.5;4105804;12,6403733;39,4070879;775549,5545309
-31;-5;29;1;0;PGC2205574;2205574;12,6403954;42,7591694;985824,642184472
-32;-5;10;1;1;2MASXJ12382657+1715510;3793001;12,6407126;17,2641561;788675,814222394
-29;-4;27;1;1;PGC2197368;2197368;12,640853;42,3624328;907705,251392755
-40;-6;12;1;1;2MASXJ12382748+1714420;3793009;12,6409652;17,2450566;977864,377962212
-29;-4;25;1;0;SDSSJ123827.49+411810.5;3551082;12,6409727;41,3029148;884504,654155497
-26;-4;21;1;1;PGC2149114;2149114;12,6410346;39,3995333;773552,301813259
-23;-4;32;1;0;PGC2436061;2436061;12,6411748;53,2597825;903946,347083409
-39;-6;11;1;1;SDSSJ123828.42+163248.8;4335307;12,6412293;16,5469457;944763,633573624
-22;-3;32;1;1;PGC2487092;2487092;12,6413557;54,9961398;882652,154003514
-38;-6;11;1;1;2MASXJ12382890+1637332;3793015;12,6413611;16,6259687;920983,565675997
-40;-6;12;1;1;2MASXJ12382908+1705380;3793016;12,6414168;17,0938145;968198,533066391
-40;-6;12;1;1;SDSSJ123829.34+171041.0;4335316;12,6414923;17,1780979;968227,490606145
-19;-3;26;1;1;PGC2440598;2440598;12,6415155;53,4203192;738905,174765272
-30;-5;27;1;0;2MASXJ12383016+4136000;3793021;12,6417041;41,5999155;917651,077875784
-40;-6;13;1;1;SDSSJ123830.45+173909.0;5088157;12,6417938;17,6525275;969857,668242856
-23;-3;31;1;1;PGC042261;42261;12,6418167;53,4551042;892203,572868469
-40;-6;12;1;1;2MASXJ12383062+1708592;3793022;12,641837;17,1497925;968260,673250014
-30;-5;27;1;0;PGC2183659;2183659;12,6422516;41,6003285;917673,752577316
-40;-6;12;1;1;2MASXJ12383322+1631152;3793035;12,6425649;16,5209522;969909,331745969
-26;-4;14;1;1;PGC1819648;1819648;12,6427831;27,8500354;692350,064209491
-13;-2;35;1;1;PGC2717192;2717192;12,6428861;68,38605;855153,654563579
-33;-5;27;1;0;PGC2154694;2154694;12,6429564;39,7289331;981914,38617878
-26;-4;15;1;1;PGC1878566;1878566;12,6429803;29,7989734;705878,821042564
-29;-5;27;1;0;PGC2198160;2198160;12,6432265;42,401341;911649,659366677
-30;-5;27;1;0;2MASXJ12383629+4128330;3793055;12,6434163;41,4759166;931170,66242531
-38;-6;11;1;1;SDSSJ123837.07+162859.4;5088152;12,6436307;16,4831758;928911,483498357
-24;-4;21;1;1;PGC2177529;2177529;12,6441051;41,2184818;748248,074882587
-26;-4;21;1;1;PGC2142415;2142415;12,6442829;39,0518707;773567,211419356
-24;-4;31;1;1;PGC2412677;2412677;12,644364;52,3462644;905927,193255599
-25;-4;21;1;1;PGC2160832;2160832;12,6444826;40,1151874;748251,153707232
-29;-5;26;1;0;PGC2183620;2183620;12,6445975;41,5963235;913714,350079608
-24;-4;33;1;0;SDSSJ123841.26+531311.1;3402299;12,6447927;53,2198085;931332,454562583
-39;-6;11;1;1;SDSSJ123841.37+162857.6;4335441;12,6448333;16,4826447;952466,569452767
-34;-5;21;1;1;2MASXJ12384172+3127378;3793083;12,6449302;31,4605323;936748,946974123
-23;-3;31;1;1;SDSSJ123842.22+532639.4;3402295;12,6450598;53,4443024;894176,821102124
-23;-4;32;1;0;SDSSJ123842.27+532027.6;3402291;12,645073;53,3410115;905880,39855193
-29;-5;26;1;0;PGC2182855;2182855;12,6454459;41,5521486;915651,371505211
-35;-5;14;1;0;PGC1662381;1662381;12,6454843;22,0407489;866397,848299318
-40;-6;12;1;1;2MASXJ12384374+1712532;3793096;12,6454904;17,2147828;964092,166637178
-37;-6;11;1;0;2MASXJ12384423+1723192;3793102;12,6456249;17,3887258;888054,461115831
-32;-5;11;1;1;SDSSJ123844.80+192956.2;4335488;12,6457762;19,4989835;787030,778337002
-40;-6;14;1;1;2MASXJ12384582+1852406;3793107;12,6460571;18,8780743;989740,040473541
-39;-6;11;1;1;2MASXJ12384654+1536492;3793113;12,6462693;15,613733;944703,488861145
-33;-5;27;1;0;SDSSJ123846.69+390900.6;4105846;12,6463127;39,1501692;991647,87039603
-40;-6;12;1;1;PGC3090359;3090359;12,6463387;17,2542809;969922,626169291
-24;-4;21;1;1;PGC2169596;2169596;12,6464279;40,6960763;744305,435890823
-24;-4;18;1;0;PGC2082909;2082909;12,6464806;36,5679837;692390,764483233
-36;-6;11;1;0;SDSSJ123848.06+172125.1;5088506;12,6466856;17,3569733;882317,106006179
-41;-7;12;1;1;SDSSJ123848.42+171646.1;4335521;12,6467894;17,2795521;985436,610234005
-24;-4;21;1;1;PGC2169957;2169957;12,6468423;40,720986;746270,60269203
-37;-6;12;1;0;2MASXJ12384865+1745312;3793124;12,646862;17,7587096;889993,722008345
-22;-3;22;1;0;PGC2255917;2255917;12,6470533;44,9585426;713410,994198507
-31;-5;15;1;1;PGC042279;42279;12,6472839;25,1459781;802660,649081024
-32;-5;15;1;1;PGC042280;42280;12,6473056;25,1488984;814252,874610238
-20;-3;20;1;0;PGC2262134;2262134;12,6473055;45,2752114;655724,960870926
-27;-4;27;1;0;PGC2225112;2225112;12,647327;43,6215494;882191,828154671
-31;-5;29;1;0;PGC2204802;2204802;12,6474304;42,7224197;993938,802325675
-39;-6;18;1;1;PGC1713263;1713263;12,6474705;24,6717297;987759,603129898
-29;-5;26;1;0;SDSSJ123850.93+413234.0;3551114;12,6474819;41,5427575;899891,707373297
-38;-6;12;1;0;2MASXJ12385114+1714412;3793135;12,6475441;17,2448173;928938,763090298
-39;-6;12;1;1;SDSSJ123851.45+171415.5;4335559;12,6476255;17,237655;954553,566200064
-38;-6;17;1;1;2MASXJ12385148+2440061;3793136;12,6476443;24,6684058;966182,139911617
-32;-5;15;1;1;PGC1725097;1725097;12,6477085;25,0875888;808257,805487084
-12;-2;23;1;1;PGC2614666;2614666;12,6477459;61,2525799;607701,608866754
-28;-4;27;1;0;PGC2219390;2219390;12,6477482;43,3799078;899948,069360067
-41;-7;12;1;1;SDSSJ123852.05+163143.4;4335563;12,6478014;16,5287471;981700,748171042
-26;-4;15;1;1;SDSSJ123852.25+294542.2;4335567;12,6478539;29,7617955;701825,29061675
-20;-3;22;1;0;PGC2280191;2280191;12,6478674;46,3795973;688579,200360626
-22;-3;32;1;1;PGC2486958;2486958;12,6479024;54,9920006;882651,877228021
-37;-6;12;1;0;SDSSJ123852.57+185030.4;4335570;12,6479441;18,8418025;893874,638075728
-24;-4;18;1;0;2MASXJ12385280+3632057;3793144;12,6480007;36,5349164;692421,127803635
-26;-4;21;1;1;PGC2148956;2148956;12,6481271;39,3910114;777236,957499609
-22;-3;34;1;1;PGC2535053;2535053;12,6483947;56,3856937;936923,337195332
-38;-6;11;1;1;2MASXJ12385436+1632072;3793155;12,6484408;16,5353447;919344,942230307
-28;-4;27;1;0;PGC2220339;2220339;12,6484537;43,4200063;899887,198719333
-24;-4;33;1;0;SDSSJ123854.57+531306.7;3402298;12,6484905;53,2185464;929306,613570278
-41;-7;11;1;1;PGC165282;165282;12,648659;15,0154965;974074,900901046
-32;-5;16;1;0;SDSSJ123855.75+253508.9;4335618;12,6488284;25,5857635;835412,748205303
-39;-6;11;1;1;2MASXJ12385609+1624482;3793162;12,6489179;16,41331;946314,7732771
-40;-6;12;1;1;2MASXJ12385653+1728482;3793163;12,6490452;17,4800864;969942,870650278
-38;-6;12;1;0;2MASXJ12385699+1750012;3793168;12,6491551;17,8335968;913437,711122306
-32;-5;19;1;1;PGC1896705;1896705;12,6492305;30,2603893;854884,789469901
-40;-6;12;1;1;2MASXJ12385738+1653312;3793170;12,6492775;16,8920509;960387,151825807
-25;-4;24;1;0;PGC3087761;3087761;12,6493068;43,5508529;804567,284319669
-40;-6;12;1;1;PGC3090360;3090360;12,6493504;16,7746217;964052,507635959
-40;-6;12;1;1;2MASXJ12385869+1715146;3793174;12,6496294;17,2540993;960305,125218417
-34;-5;21;1;1;PGC1945534;1945534;12,6497602;31,4037107;935161,951866078
-41;-7;13;1;1;2MASXJ12385932+1710316;3793178;12,6498128;17,1753096;999598,608466709
-40;-6;13;1;1;SDSSJ123859.46+173658.6;4335659;12,6498507;17,6162915;975768,462648806
-41;-7;11;1;1;PGC165283;165283;12,6500388;15,2699068;974097,652122175
-27;-4;23;1;1;PGC2165167;2165167;12,6502194;40,3956103;833797,918927913
-29;-5;24;1;1;PGC2124277;2124277;12,6502837;38,3389361;872677,6642468
-40;-6;11;1;1;SDSSJ123901.92+152040.1;4105872;12,6505351;15,3445609;960360,207234161
-24;-4;32;1;1;PGC2437256;2437256;12,6505656;53,303063;919739,153666857
-29;-5;26;1;0;PGC2182713;2182713;12,6506415;41,5424016;915707,227527176
-21;-3;22;1;0;PGC2262111;2262111;12,6507017;45,273997;711533,928211625
-20;-3;21;1;0;PGC3096170;3096170;12,6509439;46,3561018;682785,660940659
-36;-6;11;1;0;2MASXJ12390383+1745226;3793204;12,6510654;17,7563012;884188,645843463
-26;-4;21;1;1;PGC2148100;2148100;12,6511198;39,3454421;777231,065490166
-36;-6;12;1;1;SDSSJ123904.06+184858.7;4537653;12,651133;18,8163021;888059,46955904
-32;-5;28;1;0;SDSSJ123905.59+400906.1;4105881;12,6515618;40,1516718;985768,489013026
-41;-7;13;1;1;SDSSJ123905.93+182032.7;4335734;12,6516448;18,3424236;991461,567800673
-40;-7;12;1;0;2MASXJ12390625+1627476;3793215;12,6517437;16,4631702;971935,381988005
-30;-5;26;1;0;PGC2181083;2181083;12,6518823;41,4371598;917637,588395103
-37;-6;12;1;0;2MASXJ12390684+1744216;3793218;12,6519106;17,7394266;901631,038056492
-40;-6;11;1;1;2MASXJ12390780+1528206;3793223;12,6521663;15,4722813;960326,678298158
-40;-6;12;1;1;2MASXJ12390804+1703456;3793225;12,652241;17,0627188;958302,300939756
-29;-5;26;1;0;PGC2188340;2188340;12,6522987;41,8736089;909726,835029219
-27;-4;33;1;0;SDSSJ123908.75+504656.2;3479259;12,6524355;50,7822561;982009,162414445
-27;-4;15;1;1;PGC1842469;1842469;12,6524458;28,6682655;728787,691836069
-28;-4;33;1;0;PGC2352977;2352977;12,6525008;49,77334;997826,299776245
-41;-7;11;1;1;SDSSJ123909.27+152243.9;4105885;12,6525832;15,378931;975709,82542999
-36;-6;12;1;1;2MASXJ12390946+1913012;3793233;12,652632;19,2169395;886191,639598932
-25;-4;23;1;0;PGC2197386;2197386;12,652662;42,3633343;794782,386372306
-32;-5;17;1;0;SDSSJ123909.64+271156.8;4335775;12,652686;27,1991209;845335,724926897
-41;-7;12;1;1;2MASXJ12390986+1702036;3793236;12,65274;17,0343675;981657,665075969
-38;-6;17;1;1;2MASXJ12390997+2434464;3793238;12,652776;24,5795893;970037,456810569
-41;-7;12;1;1;SDSSJ123910.45+163730.8;5087670;12,652903;16,6252433;991500,426470783
-35;-6;11;1;1;2MASXJ12391048+1745536;3793243;12,6529153;17,7648987;845255,488281301
-32;-5;30;1;1;PGC2205308;2205308;12,6529583;42,7469734;997754,302653761
-41;-7;12;1;1;2MASXJ12391083+1618236;3793246;12,6530117;16,3065878;995273,18932879
-41;-7;12;1;1;2MASXJ12391097+1617426;3793249;12,6530582;16,2952139;983776,093391848
-23;-4;32;1;0;SDSSJ123911.60+531900.3;3402300;12,6532192;53,3168109;902020,969057288
-24;-4;21;1;1;SDSSJ123911.63+410658.7;4105891;12,6532284;41,1163295;748274,600972261
-25;-4;20;1;1;PGC2119302;2119302;12,6534334;38,1550677;736863,754852621
-24;-4;16;1;1;PGC3088765;3088765;12,6534962;32,8414648;676751,169015287
-30;-5;22;1;0;PGC2074550;2074550;12,6535158;36,0738309;851266,036646174
-40;-7;12;1;0;SDSSJ123913.00+171413.0;5088507;12,6536124;17,236946;969941,057677231
-35;-6;11;1;1;2MASXJ12391307+1744346;3793263;12,6536378;17,7428459;862583,313450405
-41;-7;11;1;1;SDSSJ123913.14+153526.8;4105896;12,653655;15,5907856;983802,423412668
-26;-4;24;1;0;SDSSJ123913.19+420915.4;3551138;12,6536684;42,1543375;831607,386546954
-13;-2;24;1;1;SDSSJ123914.14+600250.2;4002701;12,6539334;60,0472353;632549,721457418
-40;-6;12;1;1;SDSSJ123914.54+164942.2;5088508;12,6540396;16,8283925;960395,834294091
-36;-6;11;1;0;2MASXJ12391475+1740056;3793272;12,6540932;17,6682768;880030,66958322
-24;-4;14;1;0;2MASXJ12391494+3044564;3793274;12,6541518;30,7489958;659444,492779795
-41;-7;11;1;1;2MASXJ12391513+1517116;3793276;12,6542019;15,286437;981673,247886591
-41;-7;12;1;1;2MASXJ12391515+1637456;3793277;12,6542129;16,6294338;985527,072584182
-23;-4;15;1;1;SDSSJ123915.81+332245.7;4105903;12,6543986;33,3794029;653622,053947228
-28;-4;27;1;0;PGC2226166;2226166;12,6545981;43,6649283;897988,482094217
-21;-3;28;1;1;PGC2416758;2416758;12,6546883;52,5110467;794796,428753771
-21;-3;31;1;0;PGC2496632;2496632;12,6547363;55,279973;876556,419256766
-31;-5;20;1;1;PGC2012887;2012887;12,6548379;32,8017795;847226,370810448
-40;-6;11;1;1;2MASXJ12391748+1527536;3793290;12,6548595;15,4648872;956196,946203325
-37;-6;12;1;0;SDSSJ123917.72+175122.0;5088591;12,654925;17,8561193;895776,715809166
-16;-2;21;1;1;SDSSJ123917.80+513833.5;3402214;12,6549464;51,6426043;617085,216114149
-27;-4;22;1;1;PGC2137849;2137849;12,6549489;38,8436343;798547,380480076
-20;-3;27;1;0;2MASXJ12391785+5257487;3402309;12,6549746;52,9634012;779332,863841219
-36;-6;12;1;1;SDSSJ123918.26+185217.2;5085942;12,6550733;18,8714608;888127,089072045
-41;-7;13;1;1;2MASXJ12391847+1800421;3793299;12,6551285;18,0116032;995316,208969684
-31;-5;29;1;0;PGC2204120;2204120;12,6551479;42,6907905;984105,626344231
-40;-7;11;1;0;SDSSJ123919.21+153248.5;4105916;12,6553371;15,5468728;971924,181934362
-40;-7;12;1;0;2MASXJ12391966+1623306;3793305;12,6554682;16,3917263;973691,619086376
-17;-3;32;1;0;PGC2609231;2609231;12,6555481;60,9346638;837913,230088436
-36;-6;11;1;0;2MASXJ12392028+1743556;3793306;12,6556376;17,7319779;880039,498319606
-40;-7;13;1;0;2MASXJ12392034+1734526;3793307;12,6556481;17,581181;972022,872371062
